Organism/Name	TaxID	BioProject_Accession	BioProject_ID	Group	SubGroup	Size_(Mb)	GC%	Assembly_Accession	Chromosomes	Organelles	Plasmids	WGS	Scaffolds	Genes	Proteins	Release_Date	Modify_Date	Status	Center	BioSample_Accession
Cryptosporidium_hominis	237895	PRJNA222837	222837	Protists	Apicomplexans	9.15609	30.1	GCA_001593475.1	-	-	-	JIBN01	156	-	-	2016/03/17	2016/03/17	Contig	IGS	SAMN02382004
Rousettus_aegyptiacus	9407	PRJNA303181	303181	Animals	Mammals	1910.25	40	GCA_001466805.2	-	1	-	LOCP02	2490	24986	48803	2015/12/15	2016/03/17	Scaffold	Boston_University_School_of_Medicine	SAMN04287759
Cryptosporidium_meleagridis	93969	PRJNA222838	222838	Protists	Apicomplexans	8.9732	31	GCA_001593445.1	-	-	-	JIBK01	57	-	-	2016/03/17	2016/03/17	Contig	IGS	SAMN02666797
Miichthys_miiuy	240162	PRJNA272995	272995	Animals	Fishes	619.301	39.3	GCA_001593715.1	-	-	-	JXSJ01	6294	-	-	2016/03/17	2016/03/17	Scaffold	Zhejiang_Ocean_University	SAMN02486174
Cryptosporidium_baileyi	27987	PRJNA222835	222835	Protists	Apicomplexans	8.49364	24.2	GCA_001593455.1	-	-	-	JIBL01	145	-	-	2016/03/17	2016/03/17	Contig	IGS	SAMN02382006
Colletotrichum_acutatum	27357	PRJNA314171	314171	Fungi	Ascomycetes	52.1291	51.7	GCA_001593745.1	-	-	-	LUXP01	34	-	-	2016/03/18	2016/05/04	Contig	Seoul_National_University	SAMN04530072
Tribolium_castaneum	7070	PRJNA12540	12540	Animals	Insects	165.944	35.1887	GCA_000002335.3	10	1	-	AAJJ02	2149	14405	22611	2005/08/17	2016/03/10	Chromosome	Kansas_State_University	SAMN02953634
Miniopterus_natalensis	291302	PRJNA283550	283550	Animals	Mammals	1803.1	42.4	GCA_001595765.1	-	-	-	LDJU01	1269	22891	29787	2016/03/22	2016/03/22	Scaffold	University_of_California,_San_Francisco	SAMN03652541
Toxoplasma_gondii_TgCatPRC2	1130821	PRJNA80769	80769	Protists	Apicomplexans	64.1936	52.2	GCA_000256725.2	-	-	-	AHZP02	3064	10293	10121	2012/03/27	2016/03/23	Scaffold	J._Craig_Venter_Institute	SAMN02953811
Atta_colombica	520822	PRJNA292624	292624	Animals	Insects	291.258	32.9	GCA_001594045.1	-	-	-	LKEW01	1550	14288	14164	2016/03/17	2016/03/25	Scaffold	BGI	SAMN03982875
Cyphomyrmex_costatus	456900	PRJNA292630	292630	Animals	Insects	300.317	35.3	GCA_001594065.1	-	-	-	LKEX01	15379	16027	15849	2016/03/17	2016/03/25	Scaffold	BGI	SAMN03982885
Trachymyrmex_cornetzi	471704	PRJNA292627	292627	Animals	Insects	369.438	36.1	GCA_001594075.1	-	-	-	LKEY01	19761	19055	18742	2016/03/17	2016/03/25	Scaffold	BGI	SAMN03982882
Trachymyrmex_septentrionalis	34720	PRJNA292625	292625	Animals	Insects	291.747	34.7	GCA_001594115.1	-	-	-	LKEZ01	5836	15349	15221	2016/03/17	2016/03/25	Scaffold	BGI	SAMN03982881
Aspergillus_fumigatus_var._fumigatus	41122	PRJDB3633	313802	Fungi	Ascomycetes	28.3887	49.4	GCA_001599455.1	-	-	-	BCGY01	26	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028353
Ustilago_maydis	5270	PRJDB3636	313804	Fungi	Basidiomycetes	19.6069	53.8	GCA_001599495.1	-	-	-	BCHA01	56	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028356
Schizophyllum_commune	5334	PRJDB3635	313803	Fungi	Basidiomycetes	39.0059	56.7	GCA_001599475.1	-	-	-	BCGZ01	230	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028355
Fusarium_oxysporum	5507	PRJDB3637	313805	Fungi	Ascomycetes	46.1785	47.5	GCA_001599515.1	-	-	-	BCHB01	19	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028357
Trichoderma_atroviride	63577	PRJDB3574	313777	Fungi	Ascomycetes	37.317	48.5	GCA_001599035.1	-	-	-	BCFX01	23	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028324
Mucor_circinelloides	36080	PRJDB3642	313809	Fungi	Other_Fungi	36.6165	37.6	GCA_001599575.1	-	-	-	BCHG01	401	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028362
Parachlorella_kessleri	3074	PRJDB3487	306849	Plants	Green_Algae	59.1878	58.3	GCA_001598975.1	-	-	-	BBXU01	3651	-	-	2015/12/19	2016/03/24	Contig	The_University_of_Tokyo	SAMD00025188
Rhodotorula_toruloides	5286	PRJDB3686	313847	Fungi	Basidiomycetes	20.4926	61.8	GCA_001600115.1	-	-	-	BCIY01	88	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028406
Rhodotorula_toruloides	5286	PRJDB3687	313848	Fungi	Basidiomycetes	20.3898	61.8	GCA_001600135.1	-	-	-	BCIZ01	78	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028407
Rhodotorula_toruloides	5286	PRJDB3688	313849	Fungi	Basidiomycetes	20.2703	61.9	GCA_001600155.1	-	-	-	BCJA01	53	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028408
Rhodotorula_toruloides	5286	PRJDB3691	313852	Fungi	Basidiomycetes	20.3214	61.6	GCA_001600215.1	-	-	-	BCJE01	38	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028412
Penicillium_roqueforti	5082	PRJDB3665	313829	Fungi	Ascomycetes	27.1231	48.1	GCA_001599855.1	-	-	-	BCID01	16	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028385
Mrakia_frigida	29902	PRJDB3713	313867	Fungi	Basidiomycetes	28.6163	54	GCA_001600395.1	-	-	-	BCJW01	149	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028434
Exophiala_spinifera	91928	PRJDB3639	313807	Fungi	Ascomycetes	32.7028	51.6	GCA_001599535.1	-	-	-	BCHD01	38	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028359
Starmerella_bombicola	75736	PRJDB3622	313793	Fungi	Ascomycetes	9.56103	47.6	GCA_001599315.1	-	-	-	BCGO01	16	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028342
Xanthophyllomyces_dendrorhous	5421	PRJDB3716	313870	Fungi	Basidiomycetes	19.1085	47	GCA_001600435.1	-	-	-	BCJZ01	43	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028437
Cutaneotrichosporon_curvatus	57679	PRJDB3694	313855	Fungi	Basidiomycetes	18.6373	57.9	GCA_001600275.1	-	-	-	BCJH01	75	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028415
Malassezia_dermatis	169489	PRJDB3732	313883	Fungi	Basidiomycetes	7.55124	59	GCA_001600775.1	-	-	-	BCKX01	18	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00036788
Malassezia_japonica	223818	PRJDB3733	313884	Fungi	Basidiomycetes	8.36463	62.3	GCA_001600795.1	-	-	-	BCKY01	16	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00036789
Malassezia_nana	180528	PRJDB3735	313886	Fungi	Basidiomycetes	7.57949	58	GCA_001600835.1	-	-	-	BCLA01	13	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00036791
Candida_boidinii	5477	PRJDB3623	313794	Fungi	Ascomycetes	19.3772	30.4	GCA_001599335.1	-	-	-	BCGP01	32	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028343
Naganishia_albida	100951	PRJDB3657	313822	Fungi	Basidiomycetes	20.6974	53.8	GCA_001599735.1	-	-	-	BCHV01	74	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028377
Apiotrichum_montevideense	82521	PRJDB3572	313775	Fungi	Basidiomycetes	24.8722	58.2	GCA_001598995.1	-	-	-	BCFV01	61	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00027179
Apiotrichum_domesticum	82514	PRJDB3573	313776	Fungi	Basidiomycetes	24.5109	58.5	GCA_001599015.1	-	-	-	BCFW01	28	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028323
Thielaviopsis_paradoxa	13001	PRJDB3606	313778	Fungi	Ascomycetes	29.4686	50.8	GCA_001599055.1	-	-	-	BCFY01	76	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028325
Thielaviopsis_paradoxa	13001	PRJDB3645	313811	Fungi	Ascomycetes	29.6344	49	GCA_001599615.1	-	-	-	BCHJ01	30	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028365
Ambrosiozyma_kashinagacola	489715	PRJDB3608	313780	Fungi	Ascomycetes	12.321	36.1	GCA_001599075.1	-	-	-	BCGA01	23	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028327
Candida_homilentoma	45558	PRJDB3610	313781	Fungi	Ascomycetes	12.1768	49.4	GCA_001599095.1	-	-	-	BCGB01	8	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028329
Candida_sorboxylosa	49334	PRJDB3611	313782	Fungi	Ascomycetes	10.7149	38.2	GCA_001599115.1	-	-	-	BCGC01	37	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028330
Candida_intermedia	45354	PRJDB3612	313783	Fungi	Ascomycetes	13.027	43.2	GCA_001599135.1	-	-	-	BCGD01	12	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028331
Wickerhamia_fluorescens	45790	PRJDB3613	313784	Fungi	Ascomycetes	13.1785	37.3	GCA_001599155.1	-	-	-	BCGE01	20	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028332
Pestalotiopsis_sp._JCM_9685	1633207	PRJDB3782	313890	Fungi	Ascomycetes	48.23	51.6	GCA_001599175.1	-	-	-	BCGF01	13	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028333
Cyberlindnera_fabianii	36022	PRJDB3616	313787	Fungi	Ascomycetes	12.3038	44.2	GCA_001599195.1	-	-	-	BCGI01	12	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028336
Saccharomycopsis_malanga	44092	PRJDB3617	313788	Fungi	Ascomycetes	16.7197	37.8	GCA_001599215.1	-	-	-	BCGJ01	44	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028337
Candida_carpophila	374178	PRJDB3618	313789	Fungi	Ascomycetes	10.2429	47.4	GCA_001599235.1	-	-	-	BCGK01	10	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028338
Candida_succiphila	51927	PRJDB3619	313790	Fungi	Ascomycetes	12.1499	40.9	GCA_001599255.1	-	-	-	BCGL01	22	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028339
Wickerhamiella_domercqiae	45788	PRJDB3620	313791	Fungi	Ascomycetes	8.47081	48.4	GCA_001599275.1	-	-	-	BCGM01	4	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028340
Sporopachydermia_quercuum	54094	PRJDB3621	313792	Fungi	Ascomycetes	16.4115	36.2	GCA_001599295.1	-	-	-	BCGN01	15	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028341
Nakazawaea_peltata	1538182	PRJDB3624	313795	Fungi	Ascomycetes	11.6538	40.5	GCA_001599355.1	-	-	-	BCGQ01	11	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028344
Phoma_herbarum	73001	PRJDB3625	313796	Fungi	Ascomycetes	39.2636	51.7	GCA_001599375.1	-	-	-	BCGR01	218	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028345
Scheffersomyces_lignosus	1111081	PRJDB3626	313797	Fungi	Ascomycetes	16.5925	41.2	GCA_001599395.1	-	-	-	BCGS01	19	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028346
Aspergillus_awamori_var._piceus	309746	PRJDB3628	313798	Fungi	Ascomycetes	36.0627	48.8	GCA_001599415.1	-	-	-	BCGT01	35	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028348
Chalaropsis_thielavioides	112131	PRJDB3629	313799	Fungi	Ascomycetes	23.333	52.1	GCA_001599435.1	-	-	-	BCGU01	12	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028349
Memnoniella_echinata	80383	PRJDB3641	313808	Fungi	Ascomycetes	43.682	49.8	GCA_001599555.1	-	-	-	BCHF01	106	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028361
Beverwykella_pulmonaria	409207	PRJDB3643	313810	Fungi	Ascomycetes	45.9662	48.2	GCA_001599595.1	-	-	-	BCHH01	50	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028363
Actinomucor_elegans	64647	PRJDB3646	313812	Fungi	Other_Fungi	34.1712	35.9	GCA_001599635.1	-	-	-	BCHK01	192	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028366
Tilletiopsis_pallescens	58918	PRJDB3650	313816	Fungi	Basidiomycetes	27.7563	43.2	GCA_001599655.1	-	-	-	BCHO01	63	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028370
Basipetospora_chlamydospora	89487	PRJDB3651	313817	Fungi	Ascomycetes	33.4899	55.7	GCA_001599675.1	-	-	-	BCHP01	17	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028371
Cryptococcus_skinneri	89928	PRJDB3655	313820	Fungi	Basidiomycetes	20.7883	50.2	GCA_001599695.1	-	-	-	BCHT01	58	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028375
Cryptococcus_fagi	334123	PRJDB3656	313821	Fungi	Basidiomycetes	22.6499	42.4	GCA_001599715.1	-	-	-	BCHU01	30	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028376
Gliomastix_tumulicola	909944	PRJDB3659	313824	Fungi	Ascomycetes	42.3854	54.8	GCA_001599755.1	-	-	-	BCHX01	72	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028379
Exophiala_alcalophila	91920	PRJDB3660	313825	Fungi	Ascomycetes	29.8536	54.1	GCA_001599775.1	-	-	-	BCHY01	12	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028380
Exophiala_calicioides	135514	PRJDB3661	313826	Fungi	Ascomycetes	36.3667	52.8	GCA_001599795.1	-	-	-	BCHZ01	37	-	-	2016/03/01	2016/03/01	Scaffold	﻿RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028381
Acremonium_furcatum	45276	PRJDB3662	313827	Fungi	Ascomycetes	40.3207	57.7	GCA_001599815.1	-	-	-	BCIA01	9	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028382
Thermoascus_crustaceus	5088	PRJDB3664	313828	Fungi	Ascomycetes	31.6443	49.2	GCA_001599835.1	-	-	-	BCIC01	33	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028384
Aspergillus_chevalieri	182096	PRJDB3666	313830	Fungi	Ascomycetes	28.0052	48	GCA_001599875.1	-	-	-	BCIE01	75	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028386
Priceomyces_haplophilus	45502	PRJDB3667	313831	Fungi	Ascomycetes	10.5171	41	GCA_001599895.1	-	-	-	BCIF01	9	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028387
Symbiotaphrina_buchneri	40220	PRJDB3668	313832	Fungi	Ascomycetes	23.7121	51.6	GCA_001599915.1	-	-	-	BCIG01	169	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028388
Holtermannia_corniformis	71782	PRJDB3671	313834	Fungi	Basidiomycetes	20.7218	55.2	GCA_001599935.1	-	-	-	BCIJ01	129	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028391
Cystobasidium_pallidum	106015	PRJDB3673	313836	Fungi	Basidiomycetes	21.7214	49.7	GCA_001599955.1	-	-	-	BCIL01	69	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028393
Cystobasidiopsis_lactophilus	5440	PRJDB3676	313839	Fungi	Basidiomycetes	22.1806	56.2	GCA_001599975.1	-	-	-	BCIO01	19	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028396
Ambrosiozyma_monospora	43982	PRJDB3677	313840	Fungi	Ascomycetes	24.9784	37.2	GCA_001599995.1	-	-	-	BCIP01	118	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028397
Solicoccozyma_phenolicus	104411	PRJDB3680	313842	Fungi	Basidiomycetes	22.2635	54.9	GCA_001600015.1	-	-	-	BCIS01	71	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028400
Holtermanniella_nyarrowii	104675	PRJDB3681	313843	Fungi	Basidiomycetes	17.7354	52.7	GCA_001600035.1	-	-	-	BCIT01	33	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028401
Filobasidium_wieringae	104416	PRJDB3683	313844	Fungi	Basidiomycetes	19.7813	49.9	GCA_001600055.1	-	-	-	BCIV01	36	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028403
Yarrowia_deformans	1608523	PRJDB3684	313845	Fungi	Ascomycetes	20.8771	50	GCA_001600075.1	-	-	-	BCIW01	44	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028404
Bulleromyces_albus	157611	PRJDB3685	313846	Fungi	Basidiomycetes	19.4173	54.3	GCA_001600095.1	-	-	-	BCIX01	8	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028405
Erythrobasidium_yunnanense	114840	PRJDB3690	313851	Fungi	Basidiomycetes	20.9305	51	GCA_001600175.1	-	-	-	BCJC01	11	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028410
Yarrowia_keelungensis	1635098	PRJDB3795	313892	Fungi	Ascomycetes	21.8244	48	GCA_001600195.1	-	-	-	BCJD01	41	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028411
Vanrija_humicola	5417	PRJDB3692	313853	Fungi	Basidiomycetes	22.6538	62.7	GCA_001600235.1	-	-	-	BCJF01	10	-	-	2016/03/01	2016/06/16	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028413
Trichosporon_porosum	105984	PRJDB3693	313854	Fungi	Basidiomycetes	25.9893	59	GCA_001600255.1	-	-	-	BCJG01	37	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028414
Apiotrichum_brassicae	82513	PRJDB3695	313856	Fungi	Basidiomycetes	23.6477	56.5	GCA_001600295.1	-	-	-	BCJI01	16	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028416
Apiotrichum_gamsii	1105092	PRJDB3703	313859	Fungi	Basidiomycetes	24.6094	61.1	GCA_001600315.1	-	-	-	BCJN01	29	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028424
Apiotrichum_gracile	82516	PRJDB3704	313860	Fungi	Basidiomycetes	24.1149	59.2	GCA_001600335.1	-	-	-	BCJO01	17	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028425
Meira_nashicola	286112	PRJDB3711	313865	Fungi	Basidiomycetes	18.0157	40	GCA_001600355.1	-	-	-	BCJU01	58	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028432
Candida_versatilis	27304	PRJDB3712	313866	Fungi	Ascomycetes	9.31303	44.9	GCA_001600375.1	-	-	-	BCJV01	19	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028433
Trichosporon_guehoae	105714	PRJDB3714	313868	Fungi	Basidiomycetes	33.6989	59.2	GCA_001600415.1	-	-	-	BCJX01	35	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028435
Endocalyx_cinctus	1633209	PRJDB3783	313891	Fungi	Ascomycetes	44.7739	45.4	GCA_001600455.1	-	-	-	BCKC01	17	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028698
Pilasporangium_apinafurcum	1635159	PRJDB3796	313893	Protists	Other_Protists	37.5825	43.5	GCA_001600475.1	-	-	-	BCKD01	310	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028699
Pilasporangium_apinafurcum	1635159	PRJDB3797	313894	Protists	Other_Protists	37.4447	43.9	GCA_001600495.1	-	-	-	BCKE01	280	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028700
Yarrowia_sp._JCM_30694	1635099	PRJDB3798	313895	Fungi	Ascomycetes	21.7583	46	GCA_001600515.1	-	-	-	BCKF01	19	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028701
Yarrowia_sp._JCM_30696	1635100	PRJDB3799	313896	Fungi	Ascomycetes	21.7505	47.9	GCA_001600535.1	-	-	-	BCKG01	39	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028702
Albophoma_yamanashiensis	1635095	PRJDB3823	313424	Fungi	Ascomycetes	31.3906	56.7	GCA_001600555.1	-	-	-	BCKH01	66	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028762
Didymobotryum_rigidum	1635097	PRJDB3824	313898	Fungi	Ascomycetes	41.7297	54.7	GCA_001600575.1	-	-	-	BCKI01	31	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00028763
Apiotrichum_veenhuisii	105713	PRJDB3717	313871	Fungi	Basidiomycetes	31.6177	59.6	GCA_001600595.1	-	-	-	BCKJ01	35	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00031909
Dioszegia_crocea	4974	PRJDB3718	313872	Fungi	Basidiomycetes	20.5953	53.2	GCA_001600615.1	-	-	-	BCKK01	26	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00031910
Leucosporidium_creatinivorum	106004	PRJDB3719	313873	Fungi	Basidiomycetes	27.9692	58.7	GCA_001600635.1	-	-	-	BCKL01	122	-	-	2016/03/01	2016/03/01	Scaffold	RIKEN_Center_for_Life_Science_Technologies,_Division_of_Genomic_Technologies	SAMD00031911
